date,fps_id,commodity,beneficiary_class,quantity_distributed
2023-07-30,FPS_005,Wheat,PHH,163
2023-07-30,FPS_005,Sugar,PHH,50
2023-07-30,FPS_005,Rice,PHH,118
2023-07-30,FPS_003,Wheat,PHH,50
2023-07-30,FPS_003,Kerosene,PHH,80
2023-07-31,FPS_002,Kerosene,PHH,157
2023-07-31,FPS_002,Sugar,PHH,50
2023-07-31,FPS_002,Wheat,PHH,96
2023-07-31,FPS_002,Rice,PHH,194
2023-07-31,FPS_005,Wheat,PHH,112
2023-07-31,FPS_005,Kerosene,PHH,108
2023-07-31,FPS_005,Sugar,PHH,50
2023-07-31,FPS_004,Sugar,PHH,50
2023-07-31,FPS_004,Kerosene,PHH,94
2023-07-31,FPS_004,Wheat,PHH,119
2023-07-31,FPS_004,Rice,PHH,234
2023-07-31,FPS_001,Wheat,PHH,132
2023-07-31,FPS_001,Sugar,PHH,50
2023-07-31,FPS_003,Kerosene,PHH,114
2023-07-31,FPS_003,Rice,PHH,235
2023-07-31,FPS_003,Wheat,PHH,57
2023-08-01,FPS_002,Sugar,PHH,50
2023-08-01,FPS_002,Rice,PHH,50
2023-08-01,FPS_002,Kerosene,PHH,50
2023-08-01,FPS_004,Sugar,PHH,50
2023-08-01,FPS_004,Kerosene,PHH,88
2023-08-01,FPS_004,Wheat,PHH,113
2023-08-01,FPS_004,Rice,PHH,52
2023-08-01,FPS_005,Kerosene,PHH,126
2023-08-01,FPS_005,Rice,PHH,90
2023-08-02,FPS_001,Rice,PHH,161
2023-08-02,FPS_001,Kerosene,PHH,152
2023-08-02,FPS_001,Sugar,PHH,50
2023-08-02,FPS_002,Rice,PHH,219
2023-08-02,FPS_002,Wheat,PHH,99
2023-08-02,FPS_002,Kerosene,PHH,52
2023-08-02,FPS_004,Kerosene,PHH,153
2023-08-02,FPS_004,Sugar,PHH,50
2023-08-02,FPS_004,Rice,PHH,120
2023-08-02,FPS_004,Wheat,PHH,123
2023-08-02,FPS_005,Kerosene,PHH,125
2023-08-02,FPS_005,Rice,PHH,141
2023-08-02,FPS_005,Sugar,PHH,50
2023-08-02,FPS_005,Wheat,PHH,50
2023-08-03,FPS_001,Kerosene,PHH,54
2023-08-03,FPS_001,Rice,PHH,180
2023-08-03,FPS_001,Wheat,PHH,78
2023-08-03,FPS_005,Rice,PHH,202
2023-08-03,FPS_005,Wheat,PHH,73
2023-08-04,FPS_003,Rice,PHH,50
2023-08-04,FPS_003,Kerosene,PHH,103
2023-08-04,FPS_003,Sugar,PHH,50
2023-08-04,FPS_003,Wheat,PHH,125
2023-08-04,FPS_004,Kerosene,PHH,112
2023-08-04,FPS_004,Rice,PHH,234
2023-08-04,FPS_002,Sugar,PHH,50
2023-08-04,FPS_002,Rice,PHH,167
2023-08-05,FPS_001,Wheat,PHH,74
2023-08-05,FPS_001,Kerosene,PHH,120
2023-08-05,FPS_001,Sugar,PHH,50
2023-08-05,FPS_005,Rice,PHH,94
2023-08-05,FPS_005,Sugar,PHH,50
2023-08-06,FPS_002,Sugar,PHH,50
2023-08-06,FPS_002,Wheat,PHH,114
2023-08-06,FPS_003,Rice,PHH,243
2023-08-06,FPS_003,Wheat,PHH,50
2023-08-06,FPS_004,Rice,PHH,204
2023-08-06,FPS_004,Sugar,PHH,50
2023-08-06,FPS_001,Sugar,PHH,50
2023-08-06,FPS_001,Wheat,PHH,165
2023-08-06,FPS_001,Kerosene,PHH,120
2023-08-06,FPS_001,Rice,PHH,243
2023-08-06,FPS_005,Wheat,PHH,115
2023-08-06,FPS_005,Rice,PHH,137
2023-08-06,FPS_005,Sugar,PHH,50
2023-08-07,FPS_003,Kerosene,PHH,50
2023-08-07,FPS_003,Wheat,PHH,87
2023-08-07,FPS_002,Sugar,PHH,50
2023-08-07,FPS_002,Rice,PHH,137
2023-08-07,FPS_002,Wheat,PHH,162
2023-08-07,FPS_002,Kerosene,PHH,50
2023-08-07,FPS_004,Rice,PHH,226
2023-08-07,FPS_004,Wheat,PHH,56
2023-08-07,FPS_004,Sugar,PHH,50
2023-08-07,FPS_004,Kerosene,PHH,92
2023-08-07,FPS_005,Sugar,PHH,50
2023-08-07,FPS_005,Wheat,PHH,50
2023-08-08,FPS_004,Kerosene,PHH,162
2023-08-08,FPS_004,Sugar,PHH,50
2023-08-08,FPS_003,Kerosene,PHH,50
2023-08-08,FPS_003,Rice,PHH,139
2023-08-08,FPS_003,Sugar,PHH,50
2023-08-08,FPS_002,Wheat,PHH,50
2023-08-08,FPS_002,Kerosene,PHH,50
2023-08-08,FPS_002,Rice,PHH,206
2023-08-08,FPS_002,Sugar,PHH,50
2023-08-08,FPS_005,Kerosene,PHH,50
2023-08-08,FPS_005,Sugar,PHH,50
2023-08-08,FPS_005,Wheat,PHH,81
2023-08-08,FPS_005,Rice,PHH,228
2023-08-09,FPS_004,Sugar,PHH,50
2023-08-09,FPS_004,Wheat,PHH,144
2023-08-09,FPS_002,Wheat,PHH,50
2023-08-09,FPS_002,Rice,PHH,163
2023-08-09,FPS_002,Sugar,PHH,50
2023-08-09,FPS_005,Kerosene,PHH,57
2023-08-09,FPS_005,Wheat,PHH,64
2023-08-09,FPS_001,Wheat,PHH,102
2023-08-09,FPS_001,Kerosene,PHH,105
2023-08-09,FPS_001,Sugar,PHH,50
2023-08-09,FPS_001,Rice,PHH,64
2023-08-09,FPS_003,Kerosene,PHH,50
2023-08-09,FPS_003,Rice,PHH,89
2023-08-09,FPS_003,Sugar,PHH,50
2023-08-09,FPS_003,Wheat,PHH,50
2023-08-10,FPS_005,Kerosene,PHH,118
2023-08-10,FPS_005,Rice,PHH,197
2023-08-10,FPS_001,Kerosene,PHH,80
2023-08-10,FPS_001,Rice,PHH,161
2023-08-10,FPS_003,Kerosene,PHH,148
2023-08-10,FPS_003,Rice,PHH,210
2023-08-10,FPS_003,Wheat,PHH,111
2023-08-10,FPS_004,Wheat,PHH,135
2023-08-10,FPS_004,Sugar,PHH,50
2023-08-10,FPS_002,Sugar,PHH,50
2023-08-10,FPS_002,Kerosene,PHH,139
2023-08-10,FPS_002,Rice,PHH,196
2023-08-10,FPS_002,Wheat,PHH,50
2023-08-11,FPS_001,Wheat,PHH,108
2023-08-11,FPS_001,Kerosene,PHH,87
2023-08-11,FPS_001,Sugar,PHH,50
2023-08-11,FPS_001,Rice,PHH,64
2023-08-11,FPS_004,Sugar,PHH,50
2023-08-11,FPS_004,Wheat,PHH,131
2023-08-11,FPS_004,Rice,PHH,195
2023-08-11,FPS_004,Kerosene,PHH,103
2023-08-11,FPS_002,Kerosene,PHH,138
2023-08-11,FPS_002,Rice,PHH,50
2023-08-11,FPS_002,Sugar,PHH,50
2023-08-11,FPS_005,Wheat,PHH,99
2023-08-11,FPS_005,Rice,PHH,50
2023-08-11,FPS_005,Sugar,PHH,50
2023-08-11,FPS_005,Kerosene,PHH,96
2023-08-12,FPS_001,Sugar,PHH,50
2023-08-12,FPS_001,Wheat,PHH,63
2023-08-12,FPS_005,Rice,PHH,91
2023-08-12,FPS_005,Wheat,PHH,50
2023-08-12,FPS_005,Kerosene,PHH,50
2023-08-12,FPS_002,Wheat,PHH,128
2023-08-12,FPS_002,Rice,PHH,137
2023-08-12,FPS_002,Sugar,PHH,50
2023-08-12,FPS_002,Kerosene,PHH,155
2023-08-12,FPS_003,Kerosene,PHH,62
2023-08-12,FPS_003,Wheat,PHH,71
2023-08-12,FPS_003,Rice,PHH,128
2023-08-13,FPS_003,Wheat,PHH,50
2023-08-13,FPS_003,Kerosene,PHH,81
2023-08-13,FPS_003,Rice,PHH,50
2023-08-13,FPS_001,Wheat,PHH,153
2023-08-13,FPS_001,Rice,PHH,50
2023-08-13,FPS_001,Sugar,PHH,50
2023-08-13,FPS_005,Sugar,PHH,50
2023-08-13,FPS_005,Wheat,PHH,151
2023-08-13,FPS_002,Wheat,PHH,95
2023-08-13,FPS_002,Sugar,PHH,50
2023-08-13,FPS_002,Kerosene,PHH,84
2023-08-14,FPS_001,Wheat,PHH,79
2023-08-14,FPS_001,Rice,PHH,74
2023-08-14,FPS_001,Sugar,PHH,50
2023-08-14,FPS_002,Kerosene,PHH,50
2023-08-14,FPS_002,Sugar,PHH,50
2023-08-14,FPS_002,Rice,PHH,76
2023-08-14,FPS_002,Wheat,PHH,144
2023-08-14,FPS_004,Sugar,PHH,50
2023-08-14,FPS_004,Rice,PHH,172
2023-08-14,FPS_004,Wheat,PHH,50
2023-08-14,FPS_004,Kerosene,PHH,71
2023-08-15,FPS_003,Wheat,PHH,50
2023-08-15,FPS_003,Kerosene,PHH,141
2023-08-15,FPS_003,Sugar,PHH,50
2023-08-15,FPS_003,Rice,PHH,117
2023-08-15,FPS_002,Wheat,PHH,50
2023-08-15,FPS_002,Sugar,PHH,50
2023-08-15,FPS_004,Rice,PHH,98
2023-08-15,FPS_004,Kerosene,PHH,61
2023-08-15,FPS_001,Rice,PHH,94
2023-08-15,FPS_001,Sugar,PHH,50
2023-08-15,FPS_001,Wheat,PHH,50
2023-08-16,FPS_002,Wheat,PHH,117
2023-08-16,FPS_002,Kerosene,PHH,138
2023-08-16,FPS_002,Sugar,PHH,50
2023-08-16,FPS_002,Rice,PHH,139
2023-08-16,FPS_004,Kerosene,PHH,153
2023-08-16,FPS_004,Sugar,PHH,50
2023-08-16,FPS_004,Wheat,PHH,126
2023-08-16,FPS_004,Rice,PHH,246
2023-08-17,FPS_003,Kerosene,PHH,97
2023-08-17,FPS_003,Rice,PHH,136
2023-08-17,FPS_003,Wheat,PHH,50
2023-08-17,FPS_002,Kerosene,PHH,133
2023-08-17,FPS_002,Wheat,PHH,123
2023-08-17,FPS_002,Sugar,PHH,50
2023-08-17,FPS_002,Rice,PHH,86
2023-08-17,FPS_005,Kerosene,PHH,85
2023-08-17,FPS_005,Wheat,PHH,61
2023-08-17,FPS_005,Sugar,PHH,50
2023-08-17,FPS_004,Wheat,PHH,130
2023-08-17,FPS_004,Sugar,PHH,50
2023-08-17,FPS_004,Rice,PHH,176
2023-08-17,FPS_004,Kerosene,PHH,144
2023-08-17,FPS_001,Rice,PHH,231
2023-08-17,FPS_001,Wheat,PHH,67
2023-08-18,FPS_001,Wheat,PHH,50
2023-08-18,FPS_001,Kerosene,PHH,167
2023-08-18,FPS_002,Kerosene,PHH,152
2023-08-18,FPS_002,Sugar,PHH,50
2023-08-18,FPS_004,Rice,PHH,50
2023-08-18,FPS_004,Sugar,PHH,50
2023-08-19,FPS_003,Sugar,PHH,50
2023-08-19,FPS_003,Rice,PHH,99
2023-08-19,FPS_003,Kerosene,PHH,50
2023-08-19,FPS_001,Sugar,PHH,50
2023-08-19,FPS_001,Rice,PHH,187
2023-08-19,FPS_001,Wheat,PHH,78
2023-08-20,FPS_001,Rice,PHH,236
2023-08-20,FPS_001,Sugar,PHH,50
2023-08-20,FPS_001,Kerosene,PHH,138
2023-08-20,FPS_001,Wheat,PHH,165
2023-08-20,FPS_003,Rice,PHH,209
2023-08-20,FPS_003,Sugar,PHH,50
2023-08-20,FPS_005,Kerosene,PHH,113
2023-08-20,FPS_005,Wheat,PHH,63
2023-08-20,FPS_005,Sugar,PHH,50
2023-08-20,FPS_005,Rice,PHH,50
2023-08-20,FPS_002,Rice,PHH,143
2023-08-20,FPS_002,Sugar,PHH,50
2023-08-20,FPS_002,Wheat,PHH,123
2023-08-20,FPS_002,Kerosene,PHH,50
2023-08-20,FPS_004,Sugar,PHH,50
2023-08-20,FPS_004,Rice,PHH,245
2023-08-20,FPS_004,Kerosene,PHH,50
2023-08-21,FPS_001,Sugar,PHH,50
2023-08-21,FPS_001,Wheat,PHH,136
2023-08-21,FPS_001,Kerosene,PHH,81
2023-08-21,FPS_005,Sugar,PHH,50
2023-08-21,FPS_005,Kerosene,PHH,139
2023-08-21,FPS_003,Kerosene,PHH,50
2023-08-21,FPS_003,Rice,PHH,54
2023-08-21,FPS_003,Wheat,PHH,102
2023-08-21,FPS_003,Sugar,PHH,50
2023-08-22,FPS_002,Sugar,PHH,50
2023-08-22,FPS_002,Rice,PHH,186
2023-08-22,FPS_005,Rice,PHH,75
2023-08-22,FPS_005,Sugar,PHH,50
2023-08-22,FPS_003,Kerosene,PHH,81
2023-08-22,FPS_003,Sugar,PHH,50
2023-08-23,FPS_005,Rice,PHH,85
2023-08-23,FPS_005,Sugar,PHH,50
2023-08-23,FPS_005,Wheat,PHH,62
2023-08-23,FPS_004,Rice,PHH,50
2023-08-23,FPS_004,Wheat,PHH,61
2023-08-23,FPS_004,Kerosene,PHH,136
2023-08-24,FPS_004,Wheat,PHH,110
2023-08-24,FPS_004,Kerosene,PHH,134
2023-08-24,FPS_001,Rice,PHH,113
2023-08-24,FPS_001,Sugar,PHH,50
2023-08-24,FPS_001,Wheat,PHH,50
2023-08-24,FPS_001,Kerosene,PHH,109
2023-08-25,FPS_005,Kerosene,PHH,141
2023-08-25,FPS_005,Sugar,PHH,50
2023-08-25,FPS_005,Wheat,PHH,50
2023-08-25,FPS_005,Rice,PHH,90
2023-08-25,FPS_002,Sugar,PHH,50
2023-08-25,FPS_002,Kerosene,PHH,90
2023-08-25,FPS_004,Kerosene,PHH,50
2023-08-25,FPS_004,Wheat,PHH,82
2023-08-25,FPS_001,Kerosene,PHH,71
2023-08-25,FPS_001,Sugar,PHH,50
2023-08-25,FPS_001,Wheat,PHH,59
2023-08-25,FPS_003,Kerosene,PHH,50
2023-08-25,FPS_003,Rice,PHH,56
2023-08-25,FPS_003,Sugar,PHH,50
2023-08-25,FPS_003,Wheat,PHH,137
2023-08-26,FPS_004,Rice,PHH,158
2023-08-26,FPS_004,Wheat,PHH,148
2023-08-26,FPS_005,Kerosene,PHH,50
2023-08-26,FPS_005,Rice,PHH,210
2023-08-26,FPS_003,Wheat,PHH,122
2023-08-26,FPS_003,Kerosene,PHH,141
2023-08-26,FPS_003,Rice,PHH,143
2023-08-26,FPS_002,Kerosene,PHH,50
2023-08-26,FPS_002,Sugar,PHH,50
2023-08-26,FPS_001,Kerosene,PHH,153
2023-08-26,FPS_001,Wheat,PHH,50
2023-08-27,FPS_001,Sugar,PHH,50
2023-08-27,FPS_001,Rice,PHH,167
2023-08-27,FPS_001,Wheat,PHH,55
2023-08-27,FPS_001,Kerosene,PHH,147
2023-08-27,FPS_003,Kerosene,PHH,110
2023-08-27,FPS_003,Sugar,PHH,50
2023-08-27,FPS_002,Sugar,PHH,50
2023-08-27,FPS_002,Rice,PHH,50
2023-08-27,FPS_002,Kerosene,PHH,87
2023-08-27,FPS_004,Wheat,PHH,152
2023-08-27,FPS_004,Sugar,PHH,50
2023-08-27,FPS_004,Kerosene,PHH,50
2023-08-27,FPS_004,Rice,PHH,183
2023-08-28,FPS_001,Rice,PHH,154
2023-08-28,FPS_001,Wheat,PHH,50
2023-08-28,FPS_001,Kerosene,PHH,106
2023-08-28,FPS_004,Wheat,PHH,152
2023-08-28,FPS_004,Kerosene,PHH,94
2023-08-28,FPS_004,Sugar,PHH,50
2023-08-28,FPS_002,Wheat,PHH,110
2023-08-28,FPS_002,Kerosene,PHH,101
2023-08-28,FPS_005,Kerosene,PHH,90
2023-08-28,FPS_005,Sugar,PHH,50
2023-08-28,FPS_005,Wheat,PHH,146
2023-08-28,FPS_005,Rice,PHH,156
2023-08-29,FPS_002,Wheat,PHH,149
2023-08-29,FPS_002,Sugar,PHH,50
2023-08-29,FPS_004,Wheat,PHH,148
2023-08-29,FPS_004,Sugar,PHH,50
2023-08-29,FPS_004,Kerosene,PHH,64
2023-08-30,FPS_001,Rice,PHH,228
2023-08-30,FPS_001,Sugar,PHH,50
2023-08-30,FPS_004,Sugar,PHH,50
2023-08-30,FPS_004,Rice,PHH,209
2023-08-30,FPS_005,Rice,PHH,136
2023-08-30,FPS_005,Kerosene,PHH,151
2023-08-30,FPS_005,Sugar,PHH,50
2023-08-30,FPS_005,Wheat,PHH,70
2023-08-31,FPS_001,Kerosene,PHH,50
2023-08-31,FPS_001,Wheat,PHH,125
2023-08-31,FPS_005,Wheat,PHH,50
2023-08-31,FPS_005,Kerosene,PHH,50
2023-08-31,FPS_005,Sugar,PHH,50
2023-09-01,FPS_002,Rice,PHH,57
2023-09-01,FPS_002,Sugar,PHH,50
2023-09-01,FPS_003,Sugar,PHH,50
2023-09-01,FPS_003,Wheat,PHH,57
2023-09-01,FPS_003,Rice,PHH,50
2023-09-01,FPS_003,Kerosene,PHH,162
2023-09-01,FPS_004,Rice,PHH,185
2023-09-01,FPS_004,Wheat,PHH,69
2023-09-01,FPS_004,Sugar,PHH,50
2023-09-01,FPS_004,Kerosene,PHH,95
2023-09-01,FPS_005,Kerosene,PHH,87
2023-09-01,FPS_005,Sugar,PHH,50
2023-09-01,FPS_005,Wheat,PHH,120
2023-09-01,FPS_005,Rice,PHH,219
2023-09-02,FPS_001,Wheat,PHH,50
2023-09-02,FPS_001,Kerosene,PHH,53
2023-09-02,FPS_001,Rice,PHH,147
2023-09-02,FPS_004,Sugar,PHH,50
2023-09-02,FPS_004,Kerosene,PHH,108
2023-09-02,FPS_004,Rice,PHH,100
2023-09-03,FPS_002,Wheat,PHH,50
2023-09-03,FPS_002,Rice,PHH,104
2023-09-03,FPS_002,Kerosene,PHH,109
2023-09-03,FPS_002,Sugar,PHH,50
2023-09-03,FPS_004,Wheat,PHH,110
2023-09-03,FPS_004,Sugar,PHH,50
2023-09-04,FPS_005,Sugar,PHH,50
2023-09-04,FPS_005,Wheat,PHH,52
2023-09-04,FPS_005,Kerosene,PHH,129
2023-09-04,FPS_002,Wheat,PHH,50
2023-09-04,FPS_002,Sugar,PHH,50
2023-09-04,FPS_002,Kerosene,PHH,108
2023-09-05,FPS_003,Sugar,PHH,50
2023-09-05,FPS_003,Rice,PHH,50
2023-09-05,FPS_003,Kerosene,PHH,64
2023-09-05,FPS_005,Kerosene,PHH,153
2023-09-05,FPS_005,Wheat,PHH,50
2023-09-05,FPS_004,Wheat,PHH,93
2023-09-05,FPS_004,Rice,PHH,132
2023-09-05,FPS_004,Kerosene,PHH,51
2023-09-05,FPS_001,Kerosene,PHH,56
2023-09-05,FPS_001,Rice,PHH,239
2023-09-05,FPS_002,Wheat,PHH,145
2023-09-05,FPS_002,Rice,PHH,173
2023-09-05,FPS_002,Sugar,PHH,50
2023-09-06,FPS_004,Wheat,PHH,110
2023-09-06,FPS_004,Sugar,PHH,50
2023-09-06,FPS_004,Rice,PHH,192
2023-09-06,FPS_004,Kerosene,PHH,50
2023-09-06,FPS_002,Sugar,PHH,50
2023-09-06,FPS_002,Kerosene,PHH,78
2023-09-06,FPS_002,Rice,PHH,62
2023-09-06,FPS_002,Wheat,PHH,108
2023-09-06,FPS_001,Sugar,PHH,50
2023-09-06,FPS_001,Wheat,PHH,84
2023-09-06,FPS_001,Rice,PHH,234
2023-09-06,FPS_001,Kerosene,PHH,50
2023-09-07,FPS_005,Rice,PHH,123
2023-09-07,FPS_005,Kerosene,PHH,50
2023-09-07,FPS_001,Sugar,PHH,50
2023-09-07,FPS_001,Kerosene,PHH,63
2023-09-07,FPS_003,Sugar,PHH,50
2023-09-07,FPS_003,Wheat,PHH,147
2023-09-07,FPS_004,Kerosene,PHH,114
2023-09-07,FPS_004,Sugar,PHH,50
2023-09-07,FPS_004,Wheat,PHH,50
2023-09-07,FPS_004,Rice,PHH,114
2023-09-07,FPS_002,Wheat,PHH,123
2023-09-07,FPS_002,Sugar,PHH,50
2023-09-07,FPS_002,Rice,PHH,239
2023-09-08,FPS_005,Kerosene,PHH,107
2023-09-08,FPS_005,Rice,PHH,173
2023-09-08,FPS_004,Sugar,PHH,50
2023-09-08,FPS_004,Rice,PHH,234
2023-09-08,FPS_003,Kerosene,PHH,72
2023-09-08,FPS_003,Wheat,PHH,120
2023-09-08,FPS_003,Rice,PHH,97
2023-09-08,FPS_002,Kerosene,PHH,133
2023-09-08,FPS_002,Rice,PHH,65
2023-09-08,FPS_002,Wheat,PHH,50
2023-09-08,FPS_001,Wheat,PHH,109
2023-09-08,FPS_001,Sugar,PHH,50
2023-09-08,FPS_001,Kerosene,PHH,136
2023-09-08,FPS_001,Rice,PHH,107
2023-09-09,FPS_005,Kerosene,PHH,161
2023-09-09,FPS_005,Wheat,PHH,132
2023-09-09,FPS_004,Rice,PHH,129
2023-09-09,FPS_004,Wheat,PHH,118
2023-09-09,FPS_001,Sugar,PHH,50
2023-09-09,FPS_001,Kerosene,PHH,108
2023-09-10,FPS_002,Sugar,PHH,50
2023-09-10,FPS_002,Kerosene,PHH,89
2023-09-10,FPS_002,Wheat,PHH,92
2023-09-10,FPS_002,Rice,PHH,122
2023-09-10,FPS_003,Rice,PHH,231
2023-09-10,FPS_003,Sugar,PHH,50
2023-09-11,FPS_001,Sugar,PHH,50
2023-09-11,FPS_001,Kerosene,PHH,134
2023-09-11,FPS_001,Rice,PHH,201
2023-09-11,FPS_005,Sugar,PHH,50
2023-09-11,FPS_005,Kerosene,PHH,140
2023-09-11,FPS_005,Rice,PHH,50
2023-09-11,FPS_003,Sugar,PHH,50
2023-09-11,FPS_003,Rice,PHH,75
2023-09-11,FPS_003,Wheat,PHH,139
2023-09-11,FPS_003,Kerosene,PHH,50
2023-09-12,FPS_003,Kerosene,PHH,87
2023-09-12,FPS_003,Sugar,PHH,50
2023-09-12,FPS_003,Rice,PHH,50
2023-09-12,FPS_001,Sugar,PHH,50
2023-09-12,FPS_001,Kerosene,PHH,149
2023-09-12,FPS_001,Rice,PHH,105
2023-09-12,FPS_004,Wheat,PHH,156
2023-09-12,FPS_004,Rice,PHH,79
2023-09-12,FPS_004,Kerosene,PHH,50
2023-09-12,FPS_005,Sugar,PHH,50
2023-09-12,FPS_005,Rice,PHH,241
2023-09-13,FPS_001,Kerosene,PHH,135
2023-09-13,FPS_001,Wheat,PHH,50
2023-09-13,FPS_001,Sugar,PHH,50
2023-09-13,FPS_004,Sugar,PHH,50
2023-09-13,FPS_004,Kerosene,PHH,50
2023-09-13,FPS_004,Rice,PHH,199
2023-09-13,FPS_004,Wheat,PHH,86
2023-09-13,FPS_005,Kerosene,PHH,104
2023-09-13,FPS_005,Rice,PHH,212
2023-09-13,FPS_005,Sugar,PHH,50
2023-09-13,FPS_005,Wheat,PHH,81
2023-09-14,FPS_003,Sugar,PHH,50
2023-09-14,FPS_003,Wheat,PHH,141
2023-09-14,FPS_005,Wheat,PHH,162
2023-09-14,FPS_005,Rice,PHH,173
2023-09-14,FPS_005,Sugar,PHH,50
2023-09-15,FPS_005,Sugar,PHH,50
2023-09-15,FPS_005,Kerosene,PHH,142
2023-09-15,FPS_002,Kerosene,PHH,96
2023-09-15,FPS_002,Rice,PHH,122
2023-09-15,FPS_002,Sugar,PHH,50
2023-09-15,FPS_002,Wheat,PHH,107
2023-09-15,FPS_001,Kerosene,PHH,63
2023-09-15,FPS_001,Rice,PHH,180
2023-09-15,FPS_004,Rice,PHH,73
2023-09-15,FPS_004,Wheat,PHH,50
2023-09-15,FPS_004,Kerosene,PHH,50
2023-09-15,FPS_004,Sugar,PHH,50
2023-09-16,FPS_005,Wheat,PHH,150
2023-09-16,FPS_005,Sugar,PHH,50
2023-09-16,FPS_005,Kerosene,PHH,74
2023-09-16,FPS_004,Kerosene,PHH,50
2023-09-16,FPS_004,Wheat,PHH,108
2023-09-16,FPS_004,Sugar,PHH,50
2023-09-16,FPS_004,Rice,PHH,50
2023-09-16,FPS_001,Wheat,PHH,62
2023-09-16,FPS_001,Sugar,PHH,50
2023-09-16,FPS_001,Rice,PHH,214
2023-09-17,FPS_005,Sugar,PHH,50
2023-09-17,FPS_005,Kerosene,PHH,115
2023-09-17,FPS_004,Sugar,PHH,50
2023-09-17,FPS_004,Rice,PHH,128
2023-09-17,FPS_001,Rice,PHH,119
2023-09-17,FPS_001,Sugar,PHH,50
2023-09-17,FPS_001,Wheat,PHH,87
2023-09-17,FPS_003,Wheat,PHH,54
2023-09-17,FPS_003,Rice,PHH,180
2023-09-18,FPS_002,Rice,PHH,128
2023-09-18,FPS_002,Kerosene,PHH,147
2023-09-18,FPS_002,Sugar,PHH,50
2023-09-18,FPS_002,Wheat,PHH,50
2023-09-18,FPS_004,Sugar,PHH,50
2023-09-18,FPS_004,Rice,PHH,231
2023-09-18,FPS_004,Wheat,PHH,50
2023-09-18,FPS_004,Kerosene,PHH,88
2023-09-18,FPS_001,Wheat,PHH,120
2023-09-18,FPS_001,Rice,PHH,223
2023-09-18,FPS_001,Kerosene,PHH,146
2023-09-19,FPS_001,Rice,PHH,146
2023-09-19,FPS_001,Wheat,PHH,152
2023-09-19,FPS_001,Kerosene,PHH,75
2023-09-19,FPS_001,Sugar,PHH,50
2023-09-19,FPS_003,Kerosene,PHH,50
2023-09-19,FPS_003,Sugar,PHH,50
2023-09-19,FPS_003,Rice,PHH,246
2023-09-19,FPS_004,Rice,PHH,103
2023-09-19,FPS_004,Kerosene,PHH,50
2023-09-19,FPS_005,Rice,PHH,54
2023-09-19,FPS_005,Sugar,PHH,50
2023-09-19,FPS_005,Kerosene,PHH,56
2023-09-20,FPS_002,Wheat,PHH,163
2023-09-20,FPS_002,Sugar,PHH,50
2023-09-20,FPS_002,Rice,PHH,123
2023-09-20,FPS_002,Kerosene,PHH,61
2023-09-20,FPS_001,Sugar,PHH,50
2023-09-20,FPS_001,Rice,PHH,239
2023-09-20,FPS_004,Rice,PHH,190
2023-09-20,FPS_004,Wheat,PHH,50
2023-09-20,FPS_004,Kerosene,PHH,83
2023-09-20,FPS_005,Kerosene,PHH,78
2023-09-20,FPS_005,Rice,PHH,50
2023-09-20,FPS_003,Rice,PHH,205
2023-09-20,FPS_003,Wheat,PHH,50
2023-09-21,FPS_003,Wheat,PHH,50
2023-09-21,FPS_003,Sugar,PHH,50
2023-09-21,FPS_004,Kerosene,PHH,64
2023-09-21,FPS_004,Rice,PHH,137
2023-09-21,FPS_004,Wheat,PHH,80
2023-09-21,FPS_004,Sugar,PHH,50
2023-09-21,FPS_001,Rice,PHH,201
2023-09-21,FPS_001,Sugar,PHH,50
2023-09-21,FPS_001,Kerosene,PHH,136
2023-09-21,FPS_005,Wheat,PHH,50
2023-09-21,FPS_005,Rice,PHH,215
2023-09-21,FPS_005,Kerosene,PHH,50
2023-09-21,FPS_005,Sugar,PHH,50
2023-09-21,FPS_002,Wheat,PHH,114
2023-09-21,FPS_002,Sugar,PHH,50
2023-09-22,FPS_002,Wheat,PHH,99
2023-09-22,FPS_002,Rice,PHH,124
2023-09-22,FPS_001,Sugar,PHH,50
2023-09-22,FPS_001,Rice,PHH,62
2023-09-22,FPS_001,Wheat,PHH,55
2023-09-22,FPS_001,Kerosene,PHH,105
2023-09-22,FPS_005,Kerosene,PHH,102
2023-09-22,FPS_005,Rice,PHH,134
2023-09-22,FPS_005,Wheat,PHH,124
2023-09-22,FPS_005,Sugar,PHH,50
2023-09-22,FPS_004,Sugar,PHH,50
2023-09-22,FPS_004,Wheat,PHH,57
2023-09-22,FPS_004,Rice,PHH,50
2023-09-22,FPS_003,Sugar,PHH,50
2023-09-22,FPS_003,Rice,PHH,235
2023-09-23,FPS_001,Sugar,PHH,50
2023-09-23,FPS_001,Wheat,PHH,80
2023-09-23,FPS_001,Rice,PHH,209
2023-09-23,FPS_001,Kerosene,PHH,50
2023-09-23,FPS_002,Sugar,PHH,50
2023-09-23,FPS_002,Kerosene,PHH,116
2023-09-23,FPS_002,Rice,PHH,236
2023-09-23,FPS_003,Sugar,PHH,50
2023-09-23,FPS_003,Kerosene,PHH,77
2023-09-23,FPS_005,Wheat,PHH,146
2023-09-23,FPS_005,Rice,PHH,149
2023-09-23,FPS_005,Kerosene,PHH,94
2023-09-23,FPS_005,Sugar,PHH,50
2023-09-23,FPS_004,Wheat,PHH,56
2023-09-23,FPS_004,Rice,PHH,185
