date,dealer_id,product_id,total_demand,stock_in,stock_out,closing_stock,beneficiaries_count,festival_flag,season,policy_change_flag
2023-05-25,102,3,197,178,197,329,84,0,summer,0
2023-05-25,102,2,198,22,198,16,66,0,summer,0
2023-05-25,101,1,115,2,115,263,26,0,summer,0
2023-05-25,101,3,170,161,170,295,13,0,summer,0
2023-05-25,103,2,62,194,62,623,56,0,summer,0
2023-05-25,103,1,60,9,60,166,23,0,summer,0
2023-05-25,103,3,26,92,26,262,13,0,summer,0
2023-05-25,105,3,74,62,74,90,24,0,summer,0
2023-05-25,105,2,196,77,196,73,58,0,summer,0
2023-05-26,104,1,100,3,100,196,23,0,summer,0
2023-05-26,104,2,117,9,117,118,40,0,summer,0
2023-05-26,104,3,23,129,23,388,63,0,summer,0
2023-05-26,101,2,142,286,142,392,30,0,summer,0
2023-05-26,101,3,179,73,179,32,28,0,summer,0
2023-05-26,101,1,59,191,59,537,15,0,summer,0
2023-05-26,103,1,195,193,195,491,18,0,summer,0
2023-05-26,103,2,124,258,124,613,16,0,summer,0
2023-05-27,103,2,199,193,199,107,29,0,summer,0
2023-05-27,103,3,82,284,82,389,10,0,summer,0
2023-05-27,103,1,95,195,95,461,78,0,summer,0
2023-05-27,103,4,67,145,67,480,96,0,summer,0
2023-05-27,101,3,83,214,83,537,71,0,summer,0
2023-05-27,101,4,67,203,67,623,67,0,summer,0
2023-05-27,102,2,99,294,99,558,47,0,summer,0
2023-05-27,102,3,75,73,75,389,15,0,summer,0
2023-05-27,104,4,187,288,187,396,13,0,summer,0
2023-05-27,104,3,45,256,45,492,17,0,summer,0
2023-05-27,105,2,132,111,132,206,65,0,summer,0
2023-05-27,105,4,34,16,34,151,94,0,summer,0
2023-05-28,105,1,121,17,121,208,66,0,summer,0
2023-05-28,105,2,43,265,43,465,21,0,summer,0
2023-05-28,105,4,146,72,146,102,77,0,summer,0
2023-05-28,102,4,39,196,39,358,66,0,summer,0
2023-05-28,102,1,161,88,161,405,49,0,summer,0
2023-05-28,102,3,59,71,59,422,24,0,summer,0
2023-05-28,103,2,29,281,29,576,66,0,summer,0
2023-05-28,103,3,115,158,115,468,14,0,summer,0
2023-05-28,103,1,153,298,153,403,60,0,summer,0
2023-05-28,101,4,23,205,23,638,42,0,summer,0
2023-05-28,101,2,86,214,86,229,38,0,summer,0
2023-05-28,101,1,133,176,133,278,54,0,summer,0
2023-05-28,101,3,61,268,61,658,84,0,summer,0
2023-05-28,104,2,73,49,73,98,79,0,summer,0
2023-05-28,104,4,167,215,167,178,43,0,summer,0
2023-05-28,104,1,150,258,150,232,72,0,summer,0
2023-05-28,104,3,61,268,61,451,47,0,summer,0
2023-05-29,102,2,79,39,79,370,67,0,summer,0
2023-05-29,102,4,153,202,153,372,33,0,summer,0
2023-05-29,102,3,131,125,131,346,27,0,summer,0
2023-05-29,105,1,20,64,20,214,71,0,summer,0
2023-05-29,105,3,139,156,139,375,34,0,summer,0
2023-05-29,105,4,186,139,186,64,45,0,summer,0
2023-05-29,105,2,22,100,22,276,98,0,summer,0
2023-05-30,101,2,94,227,94,431,44,0,summer,0
2023-05-30,101,4,67,34,67,449,66,0,summer,0
2023-05-30,101,1,122,259,122,262,24,0,summer,0
2023-05-30,101,3,158,134,158,352,20,0,summer,0
2023-05-30,105,4,62,73,62,229,86,0,summer,0
2023-05-30,105,1,181,139,181,409,43,0,summer,0
2023-05-30,105,3,102,118,102,287,71,0,summer,0
2023-05-30,105,2,103,23,103,402,56,0,summer,0
2023-05-30,104,2,177,186,177,128,29,0,summer,0
2023-05-30,104,3,145,6,145,337,53,0,summer,0
2023-05-30,104,1,34,212,34,389,80,0,summer,0
2023-05-30,103,4,195,27,195,213,30,0,summer,0
2023-05-30,103,2,121,267,121,308,84,0,summer,0
2023-05-30,103,1,101,86,101,459,32,0,summer,0
2023-05-30,102,4,72,178,72,222,93,0,summer,0
2023-05-30,102,3,85,223,85,450,54,0,summer,0
2023-05-31,104,4,33,288,33,633,11,0,summer,0
2023-05-31,104,1,88,180,88,273,17,0,summer,0
2023-05-31,105,4,192,37,192,202,54,0,summer,0
2023-05-31,105,2,65,34,65,246,43,0,summer,0
2023-05-31,105,1,113,91,113,387,95,0,summer,0
2023-05-31,105,3,152,267,152,323,88,0,summer,0
2023-05-31,102,2,131,289,131,518,75,0,summer,0
2023-05-31,102,4,72,293,72,720,37,0,summer,0
2023-05-31,101,4,30,158,30,276,91,0,summer,0
2023-05-31,101,2,171,29,171,38,85,0,summer,0
2023-06-01,103,2,142,172,142,360,83,0,summer,0
2023-06-01,103,1,171,182,171,282,88,0,summer,0
2023-06-01,103,3,175,49,175,275,77,0,summer,0
2023-06-01,103,4,182,180,182,168,42,0,summer,0
2023-06-01,104,3,83,79,83,394,24,0,summer,1
2023-06-01,104,4,102,283,102,395,65,0,summer,0
2023-06-01,101,3,149,42,149,389,15,0,summer,1
2023-06-01,101,4,81,180,81,405,99,0,summer,0
2023-06-01,101,2,139,237,139,460,60,0,summer,0
2023-06-01,101,1,62,182,62,442,48,0,summer,0
2023-06-02,105,3,79,157,79,412,44,0,summer,0
2023-06-02,105,4,56,280,56,425,37,0,summer,0
2023-06-02,105,2,110,78,110,313,28,0,summer,0
2023-06-02,105,1,196,171,196,172,72,0,summer,0
2023-06-02,101,1,181,9,181,42,93,0,summer,0
2023-06-02,101,3,127,37,127,174,89,0,summer,0
2023-06-02,101,2,25,182,25,489,29,0,summer,0
2023-06-02,101,4,137,127,137,237,28,0,summer,0
2023-06-02,104,3,109,24,109,385,18,0,summer,0
2023-06-02,104,1,108,132,108,274,59,0,summer,0
2023-06-02,104,2,90,115,90,430,45,0,summer,0
2023-06-02,104,4,68,105,68,318,38,0,summer,0
2023-06-03,102,3,138,88,138,435,72,0,summer,0
2023-06-03,102,4,189,62,189,34,75,0,summer,0
2023-06-03,102,2,153,8,153,210,76,0,summer,0
2023-06-03,102,1,196,276,196,538,61,0,summer,0
2023-06-03,104,3,108,180,108,387,24,0,summer,0
2023-06-03,104,4,140,176,140,403,32,0,summer,0
2023-06-03,104,2,176,88,176,317,12,0,summer,0
2023-06-03,104,1,174,291,174,515,73,0,summer,0
2023-06-04,104,2,67,178,67,442,19,0,summer,0
2023-06-04,104,4,95,235,95,429,43,0,summer,0
2023-06-04,104,1,92,80,92,91,62,0,summer,0
2023-06-04,105,4,49,213,49,475,82,0,summer,0
2023-06-04,105,1,146,150,146,210,96,0,summer,0
2023-06-04,105,3,76,168,76,460,82,0,summer,0
2023-06-04,102,1,130,198,130,354,69,0,summer,0
2023-06-04,102,3,71,145,71,377,10,0,summer,0
2023-06-04,102,2,45,164,45,602,34,0,summer,0
2023-06-04,103,1,61,219,61,616,32,0,summer,0
2023-06-04,103,2,98,73,98,313,40,0,summer,0
2023-06-04,101,2,137,213,137,529,84,0,summer,0
2023-06-04,101,1,69,28,69,67,26,0,summer,0
2023-06-04,101,4,194,176,194,162,92,0,summer,0
2023-06-05,103,1,146,0,146,0,65,0,summer,0
2023-06-05,103,2,147,59,147,375,57,0,summer,0
2023-06-05,103,3,41,244,41,647,71,0,summer,0
2023-06-05,104,1,66,133,66,465,29,0,summer,0
2023-06-05,104,4,66,168,66,272,83,0,summer,0
2023-06-05,104,2,163,286,163,576,43,0,summer,0
2023-06-06,102,1,138,291,138,535,35,0,summer,0
2023-06-06,102,2,185,280,185,522,16,0,summer,0
2023-06-06,102,4,150,133,150,455,33,0,summer,0
2023-06-06,103,1,164,197,164,321,93,0,summer,0
2023-06-06,103,2,110,169,110,422,36,0,summer,0
2023-06-06,105,4,83,262,83,335,92,0,summer,0
2023-06-06,105,1,72,291,72,398,17,0,summer,0
2023-06-06,105,3,167,138,167,360,81,0,summer,0
2023-06-06,105,2,63,0,63,98,28,0,summer,0
2023-06-07,104,1,107,252,107,300,67,0,summer,0
2023-06-07,104,3,137,184,137,386,67,0,summer,0
2023-06-07,104,2,31,88,31,407,97,0,summer,0
2023-06-07,104,4,60,249,60,637,34,0,summer,0
2023-06-07,105,1,98,250,98,396,49,0,summer,0
2023-06-07,105,2,135,172,135,245,39,0,summer,0
2023-06-07,105,3,177,193,177,515,55,0,summer,0
2023-06-07,105,4,118,199,118,472,73,0,summer,0
2023-06-07,102,3,189,252,189,417,59,0,summer,0
2023-06-07,102,4,93,244,93,404,98,0,summer,0
2023-06-08,103,2,143,262,143,537,40,0,summer,0
2023-06-08,103,1,170,129,170,291,61,0,summer,0
2023-06-08,103,3,59,118,59,303,30,0,summer,0
2023-06-08,103,4,58,189,58,459,67,0,summer,0
2023-06-08,102,1,113,244,113,620,96,0,summer,0
2023-06-08,102,3,63,73,63,246,13,0,summer,0
2023-06-09,104,1,65,141,65,228,93,0,summer,0
2023-06-09,104,2,195,25,195,113,61,0,summer,0
2023-06-09,103,2,186,211,186,433,10,0,summer,0
2023-06-09,103,3,144,26,144,361,75,0,summer,0
2023-06-09,105,2,83,286,83,570,24,0,summer,0
2023-06-09,105,1,139,55,139,382,92,0,summer,0
2023-06-09,101,3,175,230,175,203,20,0,summer,0
2023-06-09,101,2,121,143,121,284,14,0,summer,0
2023-06-09,101,4,144,91,144,211,37,0,summer,0
2023-06-09,102,3,164,10,164,135,37,0,summer,0
2023-06-09,102,4,115,219,115,386,70,0,summer,0
2023-06-09,102,1,76,131,76,405,39,0,summer,0
2023-06-10,105,3,123,162,123,477,14,0,summer,0
2023-06-10,105,4,133,125,133,350,86,0,summer,0
2023-06-10,105,1,59,177,59,332,60,0,summer,0
2023-06-10,105,2,143,266,143,283,76,0,summer,0
2023-06-10,104,3,158,64,158,381,86,0,summer,0
2023-06-10,104,4,157,232,157,320,52,0,summer,0
2023-06-10,104,2,150,167,150,333,84,0,summer,0
2023-06-11,104,3,53,59,53,203,16,0,summer,0
2023-06-11,104,2,143,286,143,350,74,0,summer,0
2023-06-11,104,4,165,12,165,312,78,0,summer,0
2023-06-11,104,1,164,169,164,327,15,0,summer,0
2023-06-11,103,4,140,121,140,247,52,0,summer,0
2023-06-11,103,2,104,297,104,414,49,0,summer,0
2023-06-11,103,1,91,8,91,351,80,0,summer,0
2023-06-11,103,3,102,200,102,541,22,0,summer,0
2023-06-11,101,2,31,197,31,568,91,0,summer,0
2023-06-11,101,4,53,287,53,679,21,0,summer,0
2023-06-11,101,1,111,153,111,389,36,0,summer,0
2023-06-11,102,1,117,124,117,464,98,0,summer,0
2023-06-11,102,4,161,178,161,379,67,0,summer,0
2023-06-12,102,2,177,128,177,441,81,0,summer,0
2023-06-12,102,4,38,235,38,358,38,0,summer,0
2023-06-12,102,3,58,44,58,87,48,0,summer,0
2023-06-12,105,4,116,241,116,295,47,0,summer,0
2023-06-12,105,1,112,238,112,268,32,0,summer,0
2023-06-12,105,3,125,134,125,464,26,0,summer,0
2023-06-12,104,2,190,17,190,0,96,0,summer,0
2023-06-12,104,3,57,178,57,612,60,0,summer,0
2023-06-12,104,4,177,23,177,106,97,0,summer,0
2023-06-13,103,1,25,264,25,718,53,0,summer,0
2023-06-13,103,2,82,227,82,597,12,0,summer,0
2023-06-13,105,1,165,129,165,117,89,0,summer,0
2023-06-13,105,3,109,97,109,381,79,0,summer,0
2023-06-13,105,2,159,270,159,542,13,0,summer,0
2023-06-13,104,4,39,241,39,610,14,0,summer,0
2023-06-13,104,1,80,13,80,201,95,0,summer,0
2023-06-13,104,2,26,271,26,697,54,0,summer,0
2023-06-14,103,3,136,48,136,303,35,0,summer,0
2023-06-14,103,4,96,221,96,599,16,0,summer,0
2023-06-14,104,2,49,81,49,225,76,0,summer,0
2023-06-14,104,3,192,232,192,250,80,0,summer,0
2023-06-15,105,4,93,20,93,345,97,0,summer,0
2023-06-15,105,1,80,72,80,390,15,0,summer,0
2023-06-15,103,2,114,266,114,253,82,0,summer,0
2023-06-15,103,4,25,246,25,324,89,0,summer,0
2023-06-15,104,4,113,248,113,598,10,0,summer,0
2023-06-15,104,3,144,122,144,247,99,0,summer,0
2023-06-15,104,1,113,122,113,348,84,0,summer,0
2023-06-15,104,2,116,26,116,63,80,0,summer,0
2023-06-15,101,2,127,77,127,427,93,0,summer,0
2023-06-15,101,3,157,75,157,218,70,0,summer,0
2023-06-15,101,4,166,34,166,363,22,0,summer,0
2023-06-15,101,1,41,272,41,540,23,0,summer,0
2023-06-16,103,2,51,179,51,228,22,0,summer,0
2023-06-16,103,4,36,232,36,514,74,0,summer,0
2023-06-16,102,1,173,94,173,273,82,0,summer,0
2023-06-16,102,4,22,46,22,247,44,0,summer,0
2023-06-16,102,2,185,43,185,281,41,0,summer,0
2023-06-16,101,4,63,76,63,206,55,0,summer,0
2023-06-16,101,1,49,50,49,498,96,0,summer,0
2023-06-16,101,2,34,202,34,483,80,0,summer,0
2023-06-16,101,3,105,2,105,85,36,0,summer,0
2023-06-17,105,3,26,21,26,270,10,0,summer,0
2023-06-17,105,2,33,68,33,512,27,0,summer,0
2023-06-17,103,2,169,125,169,116,10,0,summer,0
2023-06-17,103,4,162,40,162,70,72,0,summer,0
2023-06-17,103,3,124,279,124,622,90,0,summer,0
2023-06-17,103,1,70,240,70,422,71,0,summer,0
2023-06-17,102,4,93,221,93,316,47,0,summer,0
2023-06-17,102,3,31,245,31,583,21,0,summer,0
2023-06-17,102,1,181,190,181,329,94,0,summer,0
2023-06-17,102,2,37,78,37,267,63,0,summer,0
2023-06-17,101,1,77,187,77,392,44,0,summer,0
2023-06-17,101,2,39,34,39,461,61,0,summer,0
2023-06-17,101,4,199,69,199,286,75,0,summer,0
2023-06-17,101,3,83,14,83,345,64,0,summer,0
2023-06-18,101,1,112,165,112,279,45,0,summer,0
2023-06-18,101,3,154,127,154,469,62,0,summer,0
2023-06-18,103,2,59,21,59,416,12,0,summer,0
2023-06-18,103,3,72,182,72,498,10,0,summer,0
2023-06-18,103,1,59,53,59,442,12,0,summer,0
2023-06-18,103,4,27,175,27,263,95,0,summer,0
2023-06-18,102,2,192,282,192,206,64,0,summer,0
2023-06-18,102,1,71,279,71,447,85,0,summer,0
2023-06-18,102,4,52,13,52,303,91,0,summer,0
2023-06-18,102,3,38,85,38,519,10,0,summer,0
2023-06-19,103,4,113,48,113,142,65,0,summer,0
2023-06-19,103,1,107,83,107,362,91,0,summer,0
2023-06-19,103,2,175,1,175,0,12,0,summer,0
2023-06-19,102,4,173,155,173,269,85,0,summer,0
2023-06-19,102,3,102,123,102,193,96,0,summer,0
2023-06-19,102,2,155,271,155,364,18,0,summer,0
2023-06-19,102,1,72,70,72,203,96,0,summer,0
2023-06-19,101,3,194,250,194,275,50,0,summer,0
2023-06-19,101,2,84,219,84,499,11,0,summer,0
2023-06-19,101,4,36,113,36,381,48,0,summer,0
2023-06-19,101,1,57,265,57,399,40,0,summer,0
2023-06-19,105,3,165,234,165,491,31,0,summer,0
2023-06-19,105,4,59,58,59,356,98,0,summer,0
2023-06-19,105,1,60,83,60,300,81,0,summer,0
2023-06-19,105,2,98,139,98,201,99,0,summer,0
2023-06-20,104,2,182,74,182,141,10,0,summer,0
2023-06-20,104,3,75,165,75,436,16,0,summer,0
2023-06-20,104,1,66,291,66,655,24,0,summer,0
2023-06-20,105,4,29,167,29,460,31,0,summer,0
2023-06-20,105,1,198,290,198,238,79,0,summer,0
2023-06-20,105,3,71,202,71,320,44,0,summer,0
2023-06-20,105,2,163,285,163,345,85,0,summer,0
2023-06-20,102,4,46,271,46,413,60,0,summer,0
2023-06-20,102,2,176,170,176,442,33,0,summer,0
2023-06-20,102,3,73,168,73,577,28,0,summer,0
2023-06-20,103,1,67,67,67,442,16,0,summer,0
2023-06-20,103,3,125,255,125,278,67,0,summer,0
2023-06-20,103,2,106,216,106,426,67,0,summer,0
2023-06-20,101,3,179,22,179,104,16,0,summer,0
2023-06-20,101,4,77,241,77,569,31,0,summer,0
2023-06-21,101,2,167,264,167,361,55,0,summer,0
2023-06-21,101,1,186,205,186,374,30,0,summer,0
2023-06-21,101,3,61,252,61,489,77,0,summer,0
2023-06-21,103,3,39,178,39,254,47,0,summer,0
2023-06-21,103,4,149,293,149,381,24,0,summer,0
2023-06-21,102,1,123,191,123,495,77,0,summer,0
2023-06-21,102,2,109,173,109,310,56,0,summer,0
2023-06-21,102,3,148,107,148,293,61,0,summer,0
2023-06-21,102,4,90,249,90,268,99,0,summer,0
2023-06-21,105,2,99,125,99,431,78,0,summer,0
2023-06-21,105,3,145,113,145,281,23,0,summer,0
2023-06-21,105,4,170,9,170,302,99,0,summer,0
2023-06-22,103,3,113,173,113,404,67,0,summer,0
2023-06-22,103,4,45,293,45,483,78,0,summer,0
2023-06-22,103,1,86,22,86,307,54,0,summer,0
2023-06-22,103,2,192,33,192,48,42,0,summer,0
2023-06-22,105,3,56,211,56,398,65,0,summer,0
2023-06-22,105,4,115,267,115,287,77,0,summer,0
2023-06-22,105,1,131,246,131,286,76,0,summer,0
2023-06-22,101,2,34,228,34,499,47,0,summer,0
2023-06-22,101,3,37,298,37,469,71,0,summer,0
2023-06-22,101,4,161,189,161,148,18,0,summer,0
2023-06-22,101,1,79,210,79,236,43,0,summer,0
2023-06-22,102,1,91,156,91,313,51,0,summer,0
2023-06-22,102,4,160,211,160,438,91,0,summer,0
2023-06-22,102,3,132,8,132,176,42,0,summer,0
2023-06-22,102,2,177,165,177,130,40,0,summer,0
2023-06-22,104,2,57,152,57,238,60,0,summer,0
2023-06-22,104,1,68,97,68,254,88,0,summer,0
2023-06-22,104,3,77,194,77,302,30,0,summer,0
2023-06-23,101,1,52,7,52,395,82,0,summer,0
2023-06-23,101,4,105,97,105,471,78,0,summer,0
2023-06-23,101,2,71,244,71,362,88,0,summer,0
2023-06-23,103,2,188,188,188,267,32,0,summer,0
2023-06-23,103,1,119,231,119,488,43,0,summer,0
2023-06-23,104,2,86,158,86,214,58,0,summer,0
2023-06-23,104,3,139,278,139,416,96,0,summer,0
2023-06-23,104,4,40,196,40,638,65,0,summer,0
2023-06-23,104,1,70,160,70,345,67,0,summer,0
2023-06-23,102,2,198,245,198,310,53,0,summer,0
2023-06-23,102,4,69,183,69,292,98,0,summer,0
2023-06-23,102,3,131,228,131,220,15,0,summer,0
2023-06-24,103,2,183,277,183,362,34,0,summer,0
2023-06-24,103,1,123,77,123,275,40,0,summer,0
2023-06-24,103,3,152,208,152,321,16,0,summer,0
2023-06-24,101,3,94,69,94,371,97,0,summer,0
2023-06-24,101,4,22,129,22,258,31,0,summer,0
2023-06-24,101,1,131,137,131,311,13,0,summer,0
2023-06-24,105,4,112,297,112,567,76,0,summer,0
2023-06-24,105,3,187,124,187,110,94,0,summer,0
2023-06-25,104,4,75,230,75,339,25,0,summer,0
2023-06-25,104,3,40,243,40,371,63,0,summer,0
2023-06-25,105,3,104,158,104,533,38,0,summer,0
2023-06-25,105,1,22,126,22,522,25,0,summer,0
2023-06-25,105,2,57,271,57,665,84,0,summer,0
2023-06-25,105,4,153,227,153,534,51,0,summer,0
2023-06-25,101,4,52,74,52,202,11,0,summer,0
2023-06-25,101,3,87,230,87,385,74,0,summer,0
2023-06-26,103,1,45,44,45,299,10,0,summer,0
2023-06-26,103,4,92,197,92,277,91,0,summer,0
2023-06-26,103,2,162,59,162,366,21,0,summer,0
2023-06-26,105,1,37,209,37,577,42,0,summer,0
2023-06-26,105,2,165,182,165,122,63,0,summer,0
2023-06-27,101,2,105,27,105,98,61,0,summer,0
2023-06-27,101,1,138,232,138,457,56,0,summer,0
2023-06-27,101,4,72,154,72,536,92,0,summer,0
2023-06-27,104,4,181,165,181,339,19,0,summer,0
2023-06-27,104,1,135,162,135,411,45,0,summer,0
2023-06-27,102,2,80,290,80,613,60,0,summer,0
2023-06-27,102,1,51,14,51,214,32,0,summer,0
2023-06-27,102,4,34,265,34,504,40,0,summer,0
2023-06-28,103,3,65,64,65,99,60,0,summer,0
2023-06-28,103,4,70,228,70,553,36,0,summer,0
2023-06-28,103,2,117,155,117,435,16,0,summer,0
2023-06-28,103,1,180,296,180,285,85,0,summer,0
2023-06-28,101,4,37,150,37,558,55,0,summer,0
2023-06-28,101,3,196,96,196,344,45,0,summer,0
2023-06-28,104,4,115,77,115,439,97,0,summer,0
2023-06-28,104,3,187,220,187,327,80,0,summer,0
2023-06-28,104,1,124,283,124,311,66,0,summer,0
2023-06-28,104,2,122,269,122,410,45,0,summer,0
2023-06-29,105,1,54,281,54,340,11,0,summer,0
2023-06-29,105,4,156,40,156,288,95,0,summer,0
2023-06-29,102,4,155,271,155,362,92,0,summer,0
2023-06-29,102,2,138,185,138,462,27,0,summer,0
2023-06-29,102,1,160,163,160,386,35,0,summer,0
2023-06-29,102,3,29,214,29,659,64,0,summer,0
2023-06-29,103,4,97,178,97,509,79,0,summer,0
2023-06-29,103,3,63,284,63,656,13,0,summer,0
2023-06-30,102,3,57,45,57,410,15,0,summer,0
2023-06-30,102,4,87,176,87,569,92,0,summer,0
2023-06-30,104,3,172,115,172,438,96,0,summer,0
2023-06-30,104,2,177,177,177,279,39,0,summer,0
2023-06-30,104,4,66,121,66,177,81,0,summer,0
2023-06-30,101,1,20,186,20,453,55,0,summer,0
2023-06-30,101,2,51,293,51,461,79,0,summer,0
2023-06-30,105,3,26,205,26,615,87,0,summer,0
2023-06-30,105,4,32,158,32,462,66,0,summer,0
2023-06-30,103,4,186,261,186,214,17,0,summer,0
2023-06-30,103,2,21,243,21,571,19,0,summer,0
2023-07-01,105,3,157,173,157,263,88,0,harvest,0
2023-07-01,105,1,109,193,109,580,18,0,harvest,0
2023-07-01,103,2,171,119,171,279,13,0,harvest,0
2023-07-01,103,4,97,36,97,110,33,0,harvest,0
2023-07-01,103,1,189,154,189,145,41,0,harvest,0
2023-07-01,101,4,144,84,144,109,90,0,harvest,0
2023-07-01,101,1,118,61,118,241,62,0,harvest,0
2023-07-01,101,2,65,22,65,257,60,0,harvest,0
2023-07-01,104,3,21,137,21,382,60,0,harvest,0
2023-07-01,104,4,195,49,195,297,46,0,harvest,0
2023-07-01,102,2,66,53,66,388,34,0,harvest,0
2023-07-01,102,3,179,89,179,194,54,0,harvest,0
2023-07-01,102,4,45,99,45,356,55,0,harvest,0
2023-07-02,101,4,196,296,196,434,43,0,harvest,0
2023-07-02,101,2,179,268,179,354,28,0,harvest,0
2023-07-02,101,3,67,104,67,206,48,0,harvest,0
2023-07-02,101,1,66,239,66,500,49,0,harvest,0
2023-07-02,103,1,108,149,108,301,11,0,harvest,0
2023-07-02,103,2,81,162,81,193,30,0,harvest,0
2023-07-02,102,3,27,14,27,388,64,0,harvest,0
2023-07-02,102,4,142,184,142,205,23,0,harvest,0
2023-07-03,104,4,118,56,118,69,28,0,harvest,0
2023-07-03,104,1,31,94,31,183,41,0,harvest,0
2023-07-03,104,2,140,134,140,254,17,0,harvest,0
2023-07-03,104,3,104,271,104,321,82,0,harvest,0
2023-07-03,103,4,183,54,183,101,47,0,harvest,0
2023-07-03,103,2,98,260,98,615,80,0,harvest,0
2023-07-03,103,3,65,105,65,242,93,0,harvest,0
2023-07-03,102,1,98,173,98,547,13,0,harvest,0
2023-07-03,102,2,96,278,96,451,60,0,harvest,0
2023-07-03,102,4,196,182,196,225,76,0,harvest,0
2023-07-03,102,3,175,204,175,315,25,0,harvest,0
2023-07-03,101,3,167,28,167,1,44,0,harvest,0
2023-07-03,101,1,160,198,160,468,84,0,harvest,0
2023-07-04,102,1,51,125,51,335,96,0,harvest,0
2023-07-04,102,4,32,271,32,642,91,0,harvest,0
2023-07-04,105,3,192,273,192,255,32,0,harvest,0
2023-07-04,105,4,113,27,113,333,41,0,harvest,0
2023-07-04,105,1,170,144,170,105,10,0,harvest,0
2023-07-04,103,1,94,96,94,145,17,0,harvest,0
2023-07-04,103,4,91,288,91,680,15,0,harvest,0
2023-07-05,103,3,51,168,51,614,62,0,harvest,0
2023-07-05,103,2,184,14,184,268,51,0,harvest,0
2023-07-05,103,4,29,273,29,349,53,0,harvest,0
2023-07-05,103,1,153,116,153,433,12,0,harvest,0
2023-07-05,105,4,165,243,165,487,51,0,harvest,0
2023-07-05,105,2,156,7,156,0,53,0,harvest,0
2023-07-05,105,3,169,8,169,34,52,0,harvest,0
2023-07-05,105,1,151,78,151,320,21,0,harvest,0
2023-07-05,102,2,24,239,24,460,47,0,harvest,0
2023-07-05,102,4,164,281,164,519,90,0,harvest,0
2023-07-05,102,3,108,293,108,455,45,0,harvest,0
2023-07-05,104,3,150,265,150,560,46,0,harvest,0
2023-07-05,104,1,139,40,139,357,53,0,harvest,0
2023-07-05,104,4,102,115,102,476,38,0,harvest,0
2023-07-05,101,3,68,130,68,211,94,0,harvest,0
2023-07-05,101,2,164,189,164,301,10,0,harvest,0
2023-07-05,101,4,65,69,65,131,88,0,harvest,0
2023-07-06,104,4,28,201,28,480,34,0,harvest,0
2023-07-06,104,2,186,293,186,347,91,0,harvest,0
2023-07-06,104,1,22,251,22,706,74,0,harvest,0
2023-07-06,104,3,165,62,165,302,77,0,harvest,0
2023-07-06,103,4,51,261,51,618,49,0,harvest,0
2023-07-06,103,3,160,26,160,35,70,0,harvest,0
2023-07-06,103,1,29,162,29,311,52,0,harvest,0
2023-07-06,103,2,37,25,37,183,76,0,harvest,0
2023-07-07,105,1,195,218,195,266,87,0,harvest,0
2023-07-07,105,3,96,69,96,279,33,0,harvest,0
2023-07-07,103,1,21,27,21,470,30,0,harvest,0
2023-07-07,103,2,70,262,70,325,45,0,harvest,0
2023-07-07,103,3,23,99,23,331,51,0,harvest,0
2023-07-07,101,1,125,95,125,406,12,0,harvest,0
2023-07-07,101,3,150,45,150,229,72,0,harvest,0
2023-07-07,101,2,192,164,192,362,62,0,harvest,0
2023-07-08,101,4,61,30,61,71,80,0,harvest,0
2023-07-08,101,2,57,218,57,261,52,0,harvest,0
2023-07-08,102,4,117,183,117,505,50,0,harvest,0
2023-07-08,102,1,75,140,75,434,94,0,harvest,0
2023-07-08,102,2,179,190,179,151,55,0,harvest,0
2023-07-08,102,3,46,116,46,306,37,0,harvest,0
2023-07-08,103,3,103,28,103,134,13,0,harvest,0
2023-07-08,103,2,178,47,178,42,42,0,harvest,0
2023-07-09,103,4,29,167,29,250,93,0,harvest,0
2023-07-09,103,2,51,0,51,416,73,0,harvest,0
2023-07-09,103,3,148,143,148,318,58,0,harvest,0
2023-07-09,103,1,147,233,147,402,64,0,harvest,0
2023-07-09,104,2,84,175,84,265,89,0,harvest,0
2023-07-09,104,4,33,249,33,574,43,0,harvest,0
2023-07-09,104,3,46,30,46,123,50,0,harvest,0
2023-07-09,104,1,194,268,194,561,63,0,harvest,0
2023-07-10,102,3,167,104,167,141,96,0,harvest,0
2023-07-10,102,4,122,149,122,282,66,0,harvest,0
2023-07-10,105,1,51,211,51,415,43,0,harvest,0
2023-07-10,105,4,108,153,108,294,75,0,harvest,0
2023-07-10,105,2,90,163,90,522,89,0,harvest,0
2023-07-10,103,1,63,113,63,480,60,0,harvest,0
2023-07-10,103,4,96,251,96,499,43,0,harvest,0
2023-07-10,103,3,192,293,192,224,65,0,harvest,0
2023-07-10,104,2,44,214,44,663,68,0,harvest,0
2023-07-10,104,4,154,190,154,364,69,0,harvest,0
2023-07-10,101,3,95,210,95,392,56,0,harvest,0
2023-07-10,101,4,84,129,84,393,56,0,harvest,0
2023-07-11,101,1,43,44,43,251,28,0,harvest,0
2023-07-11,101,2,167,11,167,287,77,0,harvest,0
2023-07-11,101,4,127,156,127,345,81,0,harvest,0
2023-07-11,101,3,179,262,179,464,31,0,harvest,0
2023-07-11,105,2,68,110,68,480,15,0,harvest,0
2023-07-11,105,1,55,22,55,67,19,0,harvest,0
2023-07-11,105,4,100,291,100,411,71,0,harvest,0
2023-07-11,105,3,112,107,112,365,15,0,harvest,0
2023-07-12,102,3,151,129,151,376,83,0,harvest,0
